artist_id;genre
33586;K-Pop
26698;Trap
30345;Pop
19023;Pop-Rock
19121;Rap
11269;Folk
31208;Metal
37775;Alternative
17331;Holy Metal
7964;Techno
38193;Jazz
41054;Death Metal
6818;Pop-Rock
10577;Rap
17777;Western
47285;Punk
32969;Rock
13196;Compilation
2584;Lounge
6963;Heavy Metal
2450;Blues
43780;Western
2447;Techno
15330;Black Metal
12861;Pop
22344;Alternative
11843;Trap
17244;Blues
20357;Pop
30113;Western
37082;Western
36184;Dance
21210;Unplugged
33082;Rock
9374;Pop
37114;Country
12871;Indie
37086;K-Pop
22185;Metal
49574;Pop
22015;Indie
27453;Country
25977;Blues
6816;Holy Metal
49135;Jazz
41974;Ambient
20610;Pop-Rock
26573;Deep House
48075;Metal
2670;Progressive
9655;Rap
19076;Rap
18098;Live
6433;Indietronica
30203;Parody
10099;Jazz
35036;Pop
17215;Electro-Pop
42094;Pop
25360;Pop
1617;J-Rock
5282;Jazz
46491;Punk
21519;Indie
4629;Indie
1666;Indie
5760;Pop
2643;Compilation
25114;Indie
46161;Pop-Rock
2400;Progressive
33387;Punk
23531;Pop-Rock
3483;Indietronica
6737;Punk
12095;Dance
32017;Progressive
43081;Punk
19934;Indie
48808;Heavy Metal
45304;Metal
44512;Metal
26335;Punk
5324;Unplugged
19069;Gospel
46351;Deep House
18462;Metal
41125;Death Metal
47029;Holy Metal
41936;Brit-Pop
49628;Progressive
44551;Western
8866;Country
45913;Country
13802;Western
48824;Pop-Rock
47034;Rap
2227;Jazz
19451;Progressive
41524;Compilation
48940;Western
32839;Indie
37784;Latino
29503;Brit-Pop
31316;Heavy Metal
46053;Trap
27170;Latino
8777;Indie
31265;Alternative
37579;Dance
18295;Deep House
5;Folk
38425;Indie
37324;Pop
15310;Western
20420;Pop
21767;Ambient
19117;Techno
36547;Pop
536;Death Metal
45851;Pop
38893;Unplugged
7183;Death Metal
29712;Death Metal
45729;Holy Metal
15124;Indie
1808;Rock
45294;Ambient
659;Country
19891;Black Metal
40816;Blues
39586;Rap
40004;Latino
13290;Boy Band
39354;Indietronica
15431;Rap
43751;Punk
25505;Pop
1616;Pop-Rock
13697;Indie
29335;Compilation
47183;Trap
45780;Trap
22610;Rap
27231;Boy Band
46935;Jazz
14812;Metal
35305;Metal
34537;Country
10981;Ambient
1882;Rap
10259;Rap
48166;Latino
33312;Electro-Pop
36440;Latino
394;Indie
29389;Heavy Metal
1872;Folk
14238;Live
48426;Live
45599;Compilation
41017;Black Metal
13954;Holy Metal
3309;Holy Metal
19428;Dance
43204;Dance
21094;Gospel
31984;Alternative
48;Dance
31476;Dance
17420;Ambient
5098;Gospel
48628;Jazz
40633;Indie
3102;Death Metal
6171;Techno
14944;Indie
29961;Progressive
6204;Trap
14131;Rap
6217;Folk
45511;Trap
21411;Hard Rock
28921;Indietronica
1176;Progressive
23363;Techno
22709;Indie
9953;Pop
35709;Gospel
41248;Hard Rock
35059;Parody
20708;Pop-Rock
35542;Pop-Rock
34623;Dance
25739;Live
38269;Latino
29772;Rock
25805;Rap
8955;Death Metal
32680;Pop-Rock
42402;Deep House
49063;Compilation
32166;Live
9924;Punk
29983;Gospel
31796;Punk
11217;Death Metal
24624;Dance
41359;Brit-Pop
2144;Gospel
34619;Rock
43642;Electro-Pop
6360;Indie
30542;Gospel
11533;Retro
22791;J-Rock
46204;Indie
10388;Rock
46756;Compilation
21480;Folk
47428;Rap
12299;Ambient
14820;Pop
9532;Rap
8561;Western
8592;Hard Rock
21890;Indie
13716;Metal
96;Parody
15069;Pop
3917;Boy Band
29513;Compilation
29574;Rap
18930;Pop
3586;Live
22542;Hard Rock
1187;Progressive
3101;Indie
48108;Unplugged
44529;Retro
32487;Black Metal
742;Latino
1425;Pop-Rock
45615;Indie
49346;Pop
2747;Indie
48889;Boy Band
42432;Rap
26736;Rock
2380;Rap
31461;Folk
19499;Ambient
21389;Rap
24990;Punk
4480;Indietronica
34349;Progressive
11638;Dance
9809;Pop
23012;Pop
48622;Rap
39299;J-Rock
5139;Unplugged
7578;Indie
49755;Deep House
30431;Dance
14675;Indietronica
44694;Holy Metal
16550;Holy Metal
24192;Folk
44989;Indie
20207;Pop
2685;Retro
47102;Brit-Pop
31442;Trap
2427;Punk
17359;Punk
12617;Boy Band
2515;Deep House
43220;Punk
10960;Indie
41788;K-Pop
5122;Indie
12960;Rap
1053;Rap
15403;Rock
15401;Rap
17720;Electro-Pop
19181;Latino
20158;Folk
46981;Pop
47081;Rap
19157;Latino
31217;Rock
6804;Punk
15003;Hard Rock
42938;Death Metal
15020;Brit-Pop
23415;Dance
41444;Death Metal
15948;Punk
22441;Indie
18330;Pop-Rock
6766;Latino
45341;Latino
32878;Trap
31810;Pop
33212;Latino
40514;Electro-Pop
27643;Jazz
47853;Parody
11759;Boy Band
29848;Punk
34010;Death Metal
23674;Indietronica
29968;Black Metal
45986;Holy Metal
17328;Western
30143;Indie
38231;Indie
11557;Pop
15322;Progressive
8865;Metal
4792;Western
26481;Indie
48380;Retro
40994;Punk
44409;Death Metal
36515;Live
48940;Indie
18024;Compilation
28610;Folk
48613;Trap
44614;Latino
13796;Blues
21348;Jazz
46696;K-Pop
19364;Hard Rock
19108;Boy Band
44722;Pop-Rock
44313;Pop
1494;Country
2656;Parody
45848;Punk
15159;Parody
33279;Pop
25946;Indie
28563;Holy Metal
20284;Pop-Rock
26023;Techno
42859;Boy Band
46903;Unplugged
18274;Indie
26965;Retro
48115;Ambient
30432;Dance
41625;Punk
36534;Punk
2173;Lounge
27370;Rap
41831;Pop
5149;Black Metal
29594;Indie
40547;Indie
56;Deep House
39559;Pop
44552;Compilation
13170;Pop
27502;Jazz
4748;Punk
20748;Live
29344;Deep House
49318;Alternative
10129;Rock
648;Black Metal
44937;Indie
24530;Ambient
32453;K-Pop
47429;Dance
43624;Folk
5191;Pop-Rock
3647;Punk
13093;Pop-Rock
18921;Rock
42847;Latino
25885;Rap
25862;Western
27337;Ambient
25126;K-Pop
47149;Indie
44714;Holy Metal
11007;Boy Band
38100;Hard Rock
27811;Metal
3163;Pop
2588;Country
12833;Progressive
17913;Holy Metal
26477;Dance
4526;Death Metal
49445;Electro-Pop
37322;Progressive
18753;Parody
17261;Latino
35725;Country
38948;Indie
13958;Trap
29627;Indie
11813;Ambient
43766;Heavy Metal
39456;Heavy Metal
3419;Black Metal
20932;Heavy Metal
11564;Boy Band
11716;Brit-Pop
26413;Metal
28188;Punk
29031;Techno
23203;Live
29323;Unplugged
49264;Unplugged
47152;Latino
29299;Indie
5219;Retro
35762;Lounge
563;Black Metal
42876;Metal
40814;Electro-Pop
47356;Indie
40396;Pop-Rock
4265;Death Metal
48771;Punk
23133;Western
40371;Deep House
31519;Holy Metal
15155;Indie
21978;Unplugged
2468;Rap
3719;Metal
38674;Trap
49191;Indietronica
13668;Death Metal
22678;Heavy Metal
49002;Indie
30359;Pop
43101;Pop-Rock
38432;Country
1804;Metal
5428;Live
22154;Parody
38962;Pop
28925;Boy Band
20969;J-Rock
11352;Retro
10700;Retro
17718;Electro-Pop
49217;Rock
25251;Folk
28305;Deep House
19890;Lounge
18831;Rap
17601;Electro-Pop
13832;Progressive
44174;Dance
36152;Indie
22804;Rap
37379;Punk
21282;Rap
42608;Retro
32957;Indie
16957;Pop
7950;Dance
14080;Brit-Pop
44604;Jazz
25538;Indie
15618;Death Metal
25568;Dance
42282;Latino
37214;Indietronica
12372;Black Metal
40553;Alternative
21858;Latino
21143;Unplugged
26856;Country
41615;J-Rock
10277;Techno
13593;Latino
32969;Dance
26536;Country
37932;Indie
1199;Progressive
27641;Metal
5565;Trap
20805;Boy Band
23684;Metal
28604;Pop
22031;Country
14065;Rock
15796;Indie
39919;Punk
23155;Indie
1559;Alternative
24423;Progressive
23965;Indie
34460;Indietronica
14619;Techno
39;Folk
40457;Latino
24900;Brit-Pop
39333;Rap
25368;Folk
47913;Jazz
332;Latino
8186;Electro-Pop
40786;Jazz
33792;Alternative
37775;Rock
15271;Alternative
12509;Brit-Pop
41230;Heavy Metal
2838;Holy Metal
37223;Rap
27092;Pop-Rock
8831;Dance
44855;Jazz
1340;Rock
46311;Deep House
22279;Hard Rock
11896;Rap
14931;Pop
21741;Rap
23811;Pop-Rock
39201;Rock
30413;Retro
41539;Punk
19067;Punk
263;Punk
47802;Rap
23568;Retro
10021;Metal
24095;Dance
8965;Indie
49330;Parody
11140;Rap
7658;Indie
31559;Indie
12795;Compilation
44966;Jazz
17781;Metal
44962;Jazz
31891;Dance
48735;Dance
16652;Retro
32184;Country
39042;Pop-Rock
472;Blues
26631;Compilation
31604;Indie
7854;Ambient
12528;Pop
27731;Rap
27528;Black Metal
35836;Blues
24593;Pop
20380;Blues
17697;Latino
21810;Indie
40162;Latino
30992;Indietronica
30090;Hard Rock
3229;Gospel
17072;Gospel
25884;Rap
12553;Alternative
30279;Rock
32784;Alternative
37637;Indietronica
24095;K-Pop
10509;Black Metal
37992;Unplugged
43897;Trap
43579;Indie
29125;Dance
19006;Punk
43698;Pop
26560;Pop
11940;Dance
44715;Pop-Rock
3242;K-Pop
41135;Pop
21647;Brit-Pop
23609;Pop
18994;Pop-Rock
26300;Indie
38215;Pop
35963;Indie
8947;Dance
10533;Indie
598;Compilation
30008;Metal
34663;J-Rock
41050;Gospel
2452;Latino
15004;Pop-Rock
36125;Lounge
45689;Electro-Pop
4627;Rap
40640;Blues
41176;Country
39025;Metal
29732;Rock
42286;J-Rock
2566;Rap
33089;Indie
10878;Brit-Pop
41456;Holy Metal
33883;Punk
26600;Metal
21238;Rap
346;Folk
29232;Indie
38934;Pop-Rock
21484;Techno
12361;Boy Band
3328;Rap
17120;Pop-Rock
209;Pop
42970;Dance
1078;Alternative
48006;Brit-Pop
36320;Dance
31768;Black Metal
43486;Indie
38957;Gospel
47083;Retro
11485;Punk
48140;Heavy Metal
17334;Rap
11514;Parody
38336;Pop
15654;Deep House
41227;Boy Band
14309;Rap
49026;Latino
27596;Trap
31727;Holy Metal
19876;Pop
18734;Death Metal
38371;Latino
21281;Progressive
24528;J-Rock
13927;Gospel
42391;Jazz
41897;Country
35421;Rock
7899;Blues
24346;Black Metal
25504;Blues
23633;Punk
44446;Retro
12095;Latino
11044;Pop
34485;Techno
32983;Electro-Pop
39498;Rap
13642;Pop
10912;Brit-Pop
38783;Boy Band
417;Parody
35310;Lounge
1365;Parody
21157;Pop-Rock
45001;Indie
34448;Parody
26804;Pop
335;Pop
6133;Pop-Rock
30906;Western
20632;Jazz
32535;Latino
43934;Pop
43918;Live
25006;Indie
36449;Dance
15010;Jazz
25869;Holy Metal
697;Indie
10227;Punk
3013;Compilation
24891;Punk
46933;Trap
28311;Holy Metal
14906;Holy Metal
19657;Jazz
30943;Hard Rock
5849;Electro-Pop
9762;Dance
25347;Punk
30625;Parody
24125;Punk
38047;Ambient
16871;Pop
9956;Unplugged
28553;Metal
48751;J-Rock
26750;Techno
34889;Metal
48610;Latino
44816;Pop
1450;Indie
16489;Punk
48380;Folk
26617;Brit-Pop
23296;Latino
32275;Blues
43485;Dance
48570;Unplugged
21689;Indie
8924;Unplugged
37232;Rap
28375;Deep House
9282;Death Metal
39510;Gospel
20047;Western
1831;Latino
31665;Electro-Pop
15121;Western
12619;Western
25930;Rock
21280;Techno
40792;Unplugged
13408;Pop
44083;Pop-Rock
38648;Jazz
36351;Country
34640;Blues
6863;Deep House
42406;Pop
6655;Jazz
35682;Hard Rock
46311;Pop
44217;Pop
3600;Folk
3220;Indie
23316;Retro
36062;Rap
9257;Parody
3336;Gospel
39094;Unplugged
13452;Hard Rock
41898;Folk
29363;Pop
33989;Holy Metal
28858;Dance
33165;Black Metal
40303;Parody
18155;Trap
27510;Gospel
5002;Brit-Pop
10819;Techno
40835;Brit-Pop
8141;Indietronica
13684;Hard Rock
11337;Heavy Metal
4055;Black Metal
37824;Pop-Rock
10121;Latino
4190;Black Metal
14592;Progressive
39489;Latino
32513;Unplugged
13827;Indie
35149;Metal
26895;Progressive
16203;Pop
46385;Pop
5969;Deep House
14018;Retro
36580;Pop
42887;Punk
36935;Dance
45324;Dance
15684;Holy Metal
5350;Parody
17612;Heavy Metal
28175;Brit-Pop
3156;Pop
21453;Trap
19232;Pop
22444;Alternative
8121;Indie
6790;Boy Band
8624;K-Pop
15455;Rap
7648;Techno
9750;Pop
16858;Unplugged
42000;Jazz
14585;Compilation
28197;Rap
829;Pop-Rock
5174;Parody
10587;Indietronica
4598;Metal
32577;Indie
24340;Pop-Rock
37326;Metal
44328;Trap
31724;Pop
42581;Rock
7995;Progressive
12327;Pop
46116;Live
1840;Compilation
39234;Pop
8181;Blues
47472;Country
48974;Pop
26356;Pop
2290;Black Metal
9777;Hard Rock
15648;Unplugged
43244;Blues
39443;Indie
4580;Pop
20503;Latino
4010;Black Metal
1667;Holy Metal
36728;Pop
46313;Blues
6829;Country
44180;Indie
9554;Hard Rock
42733;Lounge
12334;Western
11538;Compilation
36054;Holy Metal
32465;Death Metal
47430;Pop-Rock
4283;Deep House
34771;Jazz
13166;Indietronica
32046;Pop-Rock
37089;Pop-Rock
41238;Punk
36898;Rap
30383;Trap
14317;Parody
21251;Metal
24388;Hard Rock
22378;Black Metal
22747;Techno
44601;Folk
4261;Rock
37227;Death Metal
14773;Brit-Pop
16289;Rock
24142;Boy Band
47625;Heavy Metal
21664;Gospel
20336;Holy Metal
4596;Country
18763;Metal
11139;Electro-Pop
45675;Pop
49991;Rock
39388;Death Metal
11235;Brit-Pop
5292;Black Metal
24369;Hard Rock
5868;Rock
2827;Pop
16902;Ambient
45801;Compilation
20365;Dance
30776;Brit-Pop
41570;Gospel
42655;Techno
4811;Folk
11563;Rap
37675;Heavy Metal
23731;Latino
6779;Latino
18906;Dance
13025;Live
16507;Hard Rock
19347;Rap
16841;Rap
41491;Latino
25964;Indie
12164;Holy Metal
21913;Techno
38971;Rap
9919;Indie
38454;Western
44297;Live
22789;Death Metal
14793;Trap
46910;Dance
5836;Indie
47924;Latino
46716;Dance
44815;Deep House
29246;Lounge
6940;Progressive
18399;Indie
29065;Indie
6835;Indie
10433;Rap
21245;Rap
41759;Compilation
30622;Techno
36335;Pop
26812;Blues
44266;Pop-Rock
23694;Black Metal
22135;Trap
35486;Trap
14627;Retro
40017;Indie
44578;Western
13722;Folk
34442;Lounge
34584;Indie
19029;Country
31170;Ambient
10670;Metal
2250;Country
49989;Dance
3173;Boy Band
31140;Latino
25780;Brit-Pop
47077;Progressive
11456;Pop
5200;K-Pop
43361;Pop
3081;Techno
23593;Deep House
7232;Rock
36620;Lounge
30968;Pop
11397;Rap
34877;Electro-Pop
9976;Pop
30385;Trap
9195;Metal
25723;Gospel
20499;Death Metal
12299;Pop-Rock
12479;Heavy Metal
46240;Pop-Rock
9753;Metal
40012;Rock
44207;Boy Band
11650;Death Metal
7736;Compilation
20685;Techno
12819;Unplugged
10231;Death Metal
9184;Folk
23173;Indie
3508;Metal
44378;Indie
49491;Parody
37152;Rap
10097;Techno
25931;Indietronica
9540;Indie
41315;Live
30071;Techno
38713;Progressive
19533;Rock
43403;Techno
39319;Latino
32335;Brit-Pop
27579;Punk
1737;Rock
43595;Live
39501;Dance
44313;Metal
17320;Rap
24235;Boy Band
16452;Indie
39998;Blues
48310;Western
18472;Indie
42893;J-Rock
18076;Pop
39368;J-Rock
47042;Indie
42234;Electro-Pop
23521;Country
36468;Trap
2248;Hard Rock
26571;Retro
13356;Boy Band
30547;Heavy Metal
34491;Retro
42455;Progressive
49474;Rap
9593;Pop
14126;Rock
3601;Live
46863;Pop
4864;Indie
33922;Punk
42133;Latino
26757;Rock
44213;Lounge
49845;Dance
24848;Pop
34872;Jazz
27056;J-Rock
24450;Indietronica
34626;Boy Band
43502;Country
6634;Western
37465;Folk
37939;Punk
16538;Indie
25254;Ambient
3952;Brit-Pop
14252;Pop
9749;K-Pop
27072;Indie
5709;Punk
37593;Indie
36638;Pop
32259;Rap
23605;Retro
28378;Rock
14843;Lounge
45429;Death Metal
21707;Punk
13352;Rock
34384;Indie
17597;Metal
42689;Pop-Rock
611;Dance
11929;Techno
28592;Compilation
3419;J-Rock
21551;Folk
6048;Compilation
20948;Punk
33303;Heavy Metal
41021;Dance
15645;Brit-Pop
27751;Live
16298;Indietronica
47108;Indie
26839;Pop
42554;Compilation
38925;Jazz
1793;Indie
809;Pop
36623;Compilation
21528;Pop
33919;Pop
15038;Unplugged
49430;Rap
44537;Pop-Rock
31608;Latino
23194;Death Metal
29336;Hard Rock
10525;Pop-Rock
31225;Death Metal
9945;Ambient
18512;Holy Metal
12471;Retro
19391;Ambient
9915;Unplugged
41771;Western
45706;Punk
9709;J-Rock
27845;Indie
19403;K-Pop
41783;Holy Metal
14561;Electro-Pop
12035;Techno
46306;Retro
26446;Trap
29193;Pop-Rock
20250;Hard Rock
31642;Dance
39914;Ambient
36149;Heavy Metal
12589;Blues
25008;Parody
21668;Gospel
34742;Pop
46066;Pop-Rock
8688;Punk
33808;Country
40368;Country
36822;Pop
12027;Pop
48510;Pop-Rock
43528;Pop
26629;Blues
27065;Hard Rock
34595;Pop
20300;Parody
4267;Holy Metal
23005;Boy Band
30119;Deep House
40696;Indie
28073;Indie
38630;Progressive
24943;Folk
23262;Dance
35347;Indie
2760;Heavy Metal
10318;Dance
795;Techno
45626;Heavy Metal
32144;Indie
18958;Rap
38408;Live
21456;Pop-Rock
549;K-Pop
21612;Gospel
25307;Hard Rock
1704;Pop-Rock
36968;Ambient
35384;Brit-Pop
19167;Alternative
22713;Techno
26276;Unplugged
21193;Rap
42928;Brit-Pop
21565;Jazz
38565;Boy Band
47915;Country
35516;Techno
17279;Pop
27478;Pop
27370;Trap
23609;J-Rock
6986;Unplugged
19534;J-Rock
35881;Pop
14086;Blues
42683;Western
32472;Electro-Pop
4669;Heavy Metal
24658;Country
20845;Folk
676;Brit-Pop
19419;Western
25176;Parody
12746;Retro
30081;Jazz
42039;Indie
39232;Boy Band
11735;Black Metal
1968;Holy Metal
15400;K-Pop
43417;Retro
12971;Parody
45575;Death Metal
40881;Boy Band
30968;Punk
40552;Parody
38909;Dance
20971;Country
3406;Rock
8763;Dance
19125;Parody
9557;J-Rock
15785;Dance
36258;Trap
2527;Latino
25269;Rock
38803;Indie
22789;Punk
14847;Holy Metal
35628;Latino
20243;Hard Rock
32545;Dance
33272;Jazz
15858;Boy Band
34689;Indie
30784;Jazz
22200;Compilation
14870;Punk
29518;Pop
27086;Pop-Rock
29975;Pop
33138;Pop-Rock
20947;Rock
4967;Rock
48200;Heavy Metal
29289;Gospel
8077;Rap
526;Gospel
8699;Compilation
31869;Indie
4888;J-Rock
11099;Deep House
1581;Rap
49728;Latino
968;Pop
21136;Deep House
18567;Lounge
5746;Dance
27723;Lounge
23006;K-Pop
12192;Lounge
40274;Lounge
9084;Progressive
43525;Rap
1533;Jazz
17314;Indie
21055;Pop-Rock
15565;Heavy Metal
49651;Latino
3565;Trap
12882;Retro
48441;Jazz
4010;Punk
38641;Indie
19466;Pop
15427;Indie
48403;Pop
17573;Pop
1281;Indietronica
24090;Black Metal
43290;Rap
9799;Rock
15379;Country
844;Alternative
48617;Punk
25198;Indietronica
45185;Jazz
48345;Live
18316;Techno
29493;K-Pop
33318;K-Pop
43925;Jazz
11586;Parody
12641;K-Pop
38301;Black Metal
19137;Holy Metal
49839;Pop
7991;Pop-Rock
25127;Electro-Pop
14429;Rap
43163;Indie
8144;Latino
17202;J-Rock
47076;Compilation
42869;Pop
12799;Latino
47831;Punk
27758;Deep House
32605;Indietronica
49429;Pop
29054;K-Pop
33992;Indie
15100;Black Metal
10217;Rap
23987;Holy Metal
6766;Pop
35927;J-Rock
14343;Compilation
22533;Deep House
25658;Retro
29615;Boy Band
11773;Techno
24173;Blues
32249;Brit-Pop
31964;Brit-Pop
6638;Trap
38499;Unplugged
43317;Hard Rock
38861;J-Rock
36946;J-Rock
4479;Jazz
41527;Indie
5885;Indie
10574;Western
6846;Black Metal
28637;Indie
7685;Blues
34158;Latino
14773;Dance
19570;Deep House
40656;Latino
973;Country
8733;Latino
49224;Pop-Rock
12015;Lounge
14368;Jazz
9746;Metal
33137;Brit-Pop
11287;Pop
40140;Holy Metal
2064;Metal
13253;Folk
23803;Hard Rock
24687;Black Metal
2457;Pop
42856;Electro-Pop
32734;Electro-Pop
16706;Heavy Metal
27024;Pop
38556;Rap
24954;Jazz
23784;Deep House
28003;K-Pop
39565;Lounge
37561;Latino
22411;Pop
35894;Country
1951;Lounge
41864;Rock
24660;Indietronica
18803;Lounge
2546;Punk
14476;Death Metal
36064;Ambient
29502;Rock
28751;Indietronica
49101;Dance
35163;Death Metal
30173;Pop
21172;Brit-Pop
32919;Latino
12324;Holy Metal
33714;Indie
15538;Rap
113;J-Rock
8873;Punk
46008;Alternative
9419;Techno
43880;Retro
33242;Western
29001;Pop-Rock
46973;Live
9513;Jazz
12280;Lounge
31473;Live
6379;K-Pop
12737;Retro
44033;Pop
15672;Brit-Pop
44881;Indie
11040;Lounge
15938;Lounge
16182;Hard Rock
39413;Indie
35195;Pop
19347;Progressive
44890;K-Pop
42195;Rap
5862;Rap
49187;Black Metal
1778;Folk
39661;Ambient
49317;Heavy Metal
16089;Techno
19416;Compilation
15219;Pop
20135;Rock
24401;Pop
11982;Pop
29837;Country
7439;Lounge
31487;Live
43875;Trap
46668;Pop
3764;Dance
32942;Rap
36316;K-Pop
6709;Trap
10351;Folk
35033;Indie
45954;Rap
40371;Trap
5785;Ambient
30591;Rap
20512;Indie
20870;Progressive
12357;Rock
48427;Dance
5180;Jazz
49476;Progressive
31715;Dance
12784;Latino
4320;Techno
13937;Techno
49385;Indie
47886;Pop
46248;Ambient
45923;Black Metal
16020;Compilation
12495;Ambient
16288;Parody
3036;Pop
48457;Latino
26524;Heavy Metal
49167;Indie
3440;Indie
1142;Live
27408;Pop-Rock
43830;Unplugged
42910;Trap
49314;Rap
4376;Folk
10186;Death Metal
27195;Blues
14380;Latino
13685;Rap
19066;Ambient
33554;Indie
25713;Alternative
47179;Latino
35530;Jazz
6224;Trap
32236;Parody
18008;Pop-Rock
24283;Gospel
8176;Brit-Pop
4893;Pop-Rock
45979;Rock
17966;Retro
35525;Heavy Metal
25236;K-Pop
16016;Pop
38970;Indie
1212;Ambient
14409;Black Metal
28924;Indie
6489;Techno
45745;Pop
44506;Rock
47858;Latino
42538;Black Metal
14177;Punk
9650;Hard Rock
46978;Blues
13679;Country
45595;Pop
38955;Pop
10633;Country
10572;Lounge
27428;Black Metal
48704;Dance
21307;Dance
41482;K-Pop
5759;Pop
9497;Heavy Metal
26581;Lounge
19044;Indietronica
27516;J-Rock
25424;Latino
7597;Jazz
41777;Punk
3048;Jazz
10362;Jazz
25895;Pop
6967;Pop-Rock
34188;Rap
10513;Electro-Pop
27590;Latino
3964;Pop
18197;Punk
20082;Indie
4737;Rock
23891;Indie
11402;Pop
12984;Indietronica
35182;Metal
18381;Lounge
14665;Death Metal
34282;Indie
45250;Rap
5136;Metal
44452;Pop
26272;Rap
8563;Pop
18569;Punk
16097;Progressive
1375;Pop-Rock
22624;Hard Rock
17899;Indietronica
41921;Dance
18434;Dance
34677;Indietronica
47571;Latino
33607;Rap
22395;Dance
30341;Ambient
16179;K-Pop
15164;Brit-Pop
16185;Death Metal
41453;Pop
41358;Pop
36633;Rap
43930;Pop
37620;Electro-Pop
47043;Indietronica
35713;Progressive
31995;Techno
7409;Boy Band
49394;Gospel
13264;Progressive
25687;Blues
12333;Techno
34499;Western
29109;Folk
42463;Pop
49998;Alternative
37036;Dance
14051;Folk
8311;K-Pop
1370;Retro
36961;Trap
36493;Hard Rock
28738;Jazz
10459;Retro
25115;Holy Metal
26581;Live
5314;Folk
16003;Rap
6376;Rap
15165;J-Rock
47364;Live
16524;Indie
2096;Brit-Pop
24020;Blues
45866;Lounge
49490;Pop-Rock
30203;Punk
25183;Lounge
35555;Dance
26847;Pop
11007;Country
2771;Rock
18125;Punk
26811;Pop-Rock
37300;Electro-Pop
10810;Rock
1146;Country
23919;Trap
38558;Pop-Rock
8267;Latino
29605;K-Pop
20720;Alternative
44043;Electro-Pop
17179;Pop-Rock
20748;Techno
17210;Parody
25094;Heavy Metal
47034;Black Metal
8958;Boy Band
30863;Boy Band
38923;Techno
29788;Retro
3248;Deep House
10686;Gospel
25277;Electro-Pop
20978;Metal
3525;Rap
21955;Deep House
45582;Jazz
7823;Hard Rock
48090;Blues
42725;Metal
36081;Progressive
40920;Pop-Rock
10886;Death Metal
33957;Compilation
20384;Progressive
23533;Pop
6925;Black Metal
28470;Pop-Rock
2805;Folk
25091;Boy Band
27504;Punk
45844;Dance
30217;Heavy Metal
20680;Parody
5513;Retro
6667;Jazz
12338;Pop
41621;Rock
39926;Rock
1677;Hard Rock
17439;Holy Metal
33103;Jazz
39979;Trap
37726;Rock
22647;Indie
6457;Alternative
7954;Pop-Rock
48931;Alternative
44960;Rap
14513;Western
29665;Hard Rock
43234;Jazz
26861;Country
23963;Techno
48229;Gospel
9885;Rap
26910;Rap
7594;Dance
36140;J-Rock
18975;Folk
24869;Holy Metal
40581;Holy Metal
34370;Deep House
15812;Live
28942;Live
29834;Trap
8728;Death Metal
6198;Hard Rock
6381;Rap
7648;Heavy Metal
16736;Folk
22391;Pop
47299;Blues
34835;Dance
24921;Blues
1565;Alternative
17580;Western
9956;Gospel
21326;Death Metal
32641;Rap
25908;Boy Band
34181;Heavy Metal
23582;Jazz
11801;Latino
26771;Indie
36804;Indie
31653;Lounge
49265;Electro-Pop
28991;Blues
31556;Brit-Pop
39034;Lounge
25202;Latino
38918;Folk
41394;Retro
36257;Indie
35812;Parody
10294;Pop
25259;Alternative
435;Electro-Pop
42582;Folk
46900;Live
14772;Holy Metal
23490;Blues
39547;Indie
49145;J-Rock
15535;Unplugged
7788;Black Metal
9409;Dance
17057;Compilation
47679;Punk
36973;Rap
360;Hard Rock
35578;Indie
11867;Hard Rock
49473;Pop-Rock
35155;Blues
43206;Death Metal
33428;Pop
42532;Death Metal
23728;Latino
7567;Pop
4178;Dance
40171;Pop-Rock
2483;Indie
24499;Rap
46545;Indie
1114;Pop-Rock
38492;Dance
42274;Holy Metal
38040;Pop
10949;Retro
32446;Country
25744;Holy Metal
5588;Lounge
21045;Blues
38013;Jazz
10238;Rap
45196;Electro-Pop
16763;Pop
28535;Western
9655;J-Rock
49321;Punk
12202;Pop
2941;Folk
37995;Jazz
17525;Latino
15249;Trap
30659;Blues
32756;Electro-Pop
23293;Techno
7374;Punk
14002;Death Metal
6718;Alternative
15811;Rap
1017;Progressive
20134;Pop-Rock
1142;Pop-Rock
35233;Techno
28664;Rap
24599;Pop-Rock
20493;Jazz
26184;Holy Metal
48280;Dance
20740;Death Metal
3400;Metal
46534;Rap
37549;Rap
46720;Metal
42574;Deep House
1556;Death Metal
10177;Indie
44101;Black Metal
2629;Deep House
44144;Progressive
7573;Holy Metal
43606;Progressive
20577;K-Pop
42422;Dance
46294;Dance
15322;Indie
23541;Parody
45327;Boy Band
19495;Indie
46807;Pop-Rock
25148;Ambient
40995;Parody
13592;Blues
14203;Boy Band
12891;Dance
4694;Brit-Pop
7375;Death Metal
38251;Punk
39125;Indietronica
9449;Electro-Pop
34109;Techno
28908;Dance
13776;Heavy Metal
42244;Electro-Pop
7015;Electro-Pop
28788;Lounge
38986;Jazz
35876;Black Metal
46401;Death Metal
31934;Parody
19157;Pop-Rock
7305;Rap
34837;Pop
24953;Unplugged
35590;Boy Band
14180;Trap
29184;Heavy Metal
43842;Folk
10415;Dance
16979;Compilation
37816;Heavy Metal
38857;Boy Band
32579;Pop-Rock
33630;Pop
10113;Live
37069;Indie
29071;Blues
15543;Indie
38234;Pop
16269;Gospel
17514;Latino
48789;Parody
4909;Techno
35556;Metal
